,id,url,name,salary,salary_from,salary_to,currency,description,skills,company,address,area,experience,employment,schedule,working_hours,work_format,published_at,catalogue_ids,catalogue_titles,source,query
41,50398890,https://spb.superjob.ru/vakansii/marketolog-analitik-50398890.html,Маркетолог-аналитик,от 70000 до 96000 rub,70000.0,96000.0,rub,"Обязанности:\n1. Проведение маркетинговых исследований по широкому спектру задач, связанных как с образовательными услугами, так и с другими сферами (наука, медиамониторинг и т.д.)\n2. Интернет-аналитика, в том числе – анализ эффективности e-mail рассылок, аудитории ресурсов СПбГУ\n3. Мониторинг пользовательской активности в CRM\n4. Анализ и сегментация клиентской базы подразделений СПбГУ\n5. Мониторинг посещаемости и управление ассортиментом интернет-магазина СПбГУ\n6. Определение оптимального уровня цен на услуги СПбГУ\n7. Прогнозирование спроса на услуги СПбГУ\n8. Конкурентный анализ\n9. Проведение опросов и анкетирований\nТребования:\n1. Образование высшее (маркетинг, интернет-маркетинг, менеджмент, социология, экономика)\n2. Приветствуется опыт работы в сфере образования\n3. Необходимые профессиональные навыки и знания:\n- знание основ общего маркетинга, интернет-маркетинга, статистики, социологии\n- навыки проведения маркетинговых исследований, сбора вторичных данных, работы с большими массивами данных, приветствуется опыт с мат. моделями\n- продвинутый уровень владения Excel, уверенные навыки работы со сводными таблицами и формулами\n- внимательность, ответственность, организованность\nЗнание специального ПО: Яндекс Метрика, Brand analytics/Медиалогия, Google Analytics, Tg стат, Excel\nЛичные качества: аналитический склад ума, ответственность, умение решать нестандартные задачи\nПреимуществом будет опыт работы с пакетами для обработки статистических данных\nУсловия:\n1. Трудоустройство в соответствии с трудовым законодательством РФ (оплачиваются отпускные и больничные). Заключается Бессрочный трудовой договор\n2. Срок испытания - 3 месяца\n3. Пятидневная рабочая неделя, с 9:00 до 17:45. Перерыв на обед с 13:00 до 13:45\n4. Заработная плата на испытательный срок 70 000 рублей до вычета налогов, совокупный доход после испытательного срока по результатам работы\n5. Место работы: Санкт-Петербург, Университетская набережная, 7-9-11, Отдел аналитики, Управление маркетинга и медиакоммуникаций",['Excel'],ФГБОУ ВО Санкт-Петербургский государственный университет,"Санкт-Петербург, Университетская набережная, 7-9-11В",Санкт-Петербург,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-03-30T16:01:52,[234],"['Маркетинг, реклама, PR']",superjob,аналитик данных
42,51719892,https://spb.superjob.ru/vakansii/analitik-dannyh-centra-razvitiya-elektronnyh-obrazovatelnyh-resursov-spbgu-51719892.html,Аналитик данных Центра развития электронных образовательных ресурсов СПбГУ,от 50000 rub,50000.0,,rub,"Обязанности:\n1. Проводить аналитическую работу с целью сбора, оценки и анализа получаемой информации, а также выработки практических рекомендаций\n2. Осуществлять мониторинг текущей деятельности по реализации онлайн-курсов, выявлять тенденции и закономерности, давать им оценку\n3. Осуществлять статистический и эконометрический анализ реализации онлайн-курсов, составлять математические модели, выявлять закономерности\n4. Участвовать в разработке и реализации проектов, связанных с формированием исходных данных для анализа, и их последующей обработке и визуализации\n5. Составлять необходимую отчетную документацию\n6. Проводить аналитические исследования и составлять отчеты по запросу руководителя\n7. Подготавливать предложения по развитию аналитических инструментов для анализа деятельности ЦРЭОР\nТребования:\n1. Высшее профессиональное образование\n2. Преимуществом будет образование в сфере экономики, аналитики или маркетинга\n2. Опыт работы на аналогичной должности более 1 года\n2. Приветствуется опыт работы в сфере MS Excel, Google-инструменты, Яндекс DataLens, Phyton\n3. Необходимые знания:\n- Уверенное владение программами MS Office (MS Excel на уровне продвинутого пользователя - сложные формулы, сводные таблицы), сервисами Google Sheets, Google Docs\n- Владение инструментами сбора и обработки информации, умение работать с большими объемами данных. Владение базовым статистическим анализом и основными аналитическими инструментами (группировка, визуализация, настройка представлений данный)\n- Умение грамотно и четко выражать мысли, составлять аналитические записки, формировать выводы и предложения\n4. Знание английского языка – достаточное для чтения и понимания\n5. Навыки работы с ПК:\n- Знание MS Office (Word, Excel, Power Point, Outlook)\n- Навыки работы с оргтехникой (факс, сканер, МФУ, мини-АТС)\n- Навыки работы в Internet и браузерах\n- Опыт работы в системах электронного документооборота\nЛичные качества: Умение работать с большим объемом информации, структурировать и анализировать информацию, системное мышление, планировать время, инициативность и стремление вносить новые идеи.\nУсловия:\n1. Трудоустройство в соответствии с трудовым законодательством РФ (оплачиваются отпускные и больничные). Заключается срочный трудовой договор.\n2. Срок испытания - 3 месяца\n3. Пятидневная рабочая неделя, с 9:00 до 17:45. Перерыв на обед с 13:00 до 13:45.\n5. Полностью оборудованное рабочее место\n6. Заработная плата: на время испытательного срока от 50 000 рублей, после испытательного срока по итогам собеседования.\n7. Место работы: Санкт-Петербург, Средний пр., д. 41, пом. 204.Центр развития электронных образовательных ресурсов СПбГУ.",['Excel'],ФГБОУ ВО Санкт-Петербургский государственный университет,"Санкт-Петербург, Средний проспект Васильевского острова, 41",Санкт-Петербург,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-02T11:49:11,[33],"['IT, Интернет, связь, телеком']",superjob,аналитик данных
43,51720399,https://spb.superjob.ru/vakansii/veduschij-specialist-otdela-po-vedeniyu-voinskogo-ucheta-i-bronirovaniya-51720399.html,Ведущий специалист отдела по ведению воинского учета и бронирования,до 97000 rub,,97000.0,rub,"Обязанности:\n• Ведение воинского учета и бронирование работников организации.\n• Прием работников, сверка данных по воинскому учету, а также проверка военных билетов (проверка подлинности документов воинского учета, внесенных в них записей и наличия предусмотренных законодательством отметок).\n• Подготовка листков сообщения, направлений, уведомлений для сотрудников и ВК.\n• Ведение документооборота по воинскому учету (ведение картотеки карточек военнообязанных и призывников по форме 10, поддержание в актуальном состоянии сведений, в карточках воинского учета, проверка документов воинского учета).\n• Разработка нормативных актов, распорядительных документов по осуществлению общего и специального воинского учета работников, пребывающих в запасе.\n• Взаимодействие с военными комиссариатами.\n• Мониторинг и изучение законодательства на предмет изменений в сфере воинского учета.\n• Консультация работников по вопросам воинского учета.\n• Подготовка отчетности и аналитики по запросам руководителя.\n\nТребования:\n• Высшее образование-бакалавриат или специалитет, дополнительное профессиональное образование по ведению воинского учета и бронирования, стаж (опыт) практической работы в области по ведению воинского учета и бронирования не менее 2-х лет.\n• Дополнительные требования: знания законодательства РФ в сфере воинского учета и бронирования граждан (включая новые изменения). Знание 1C в части воинского учета. Опыт взаимодействия с военкоматами. Опыт успешного прохождения проверок. уверенный пользователь Microsoft Office (Excel, Word).\nУмение работать с большим объемом информации. Высокая степень ответственности, коммуникабельность, ответственность, стрессоустойчивость.\n• Особые условия допуска: допуск к работе со сведениями, составляющими государственную тайну. \nУсловия:\n• Режим работы: 5*2 \n• Мы предлагаем социальные гарантии своим сотрудникам:\n\n• Ежегодный оплачиваемый отпуск\n• Оплату больничных листов\n• Медицинское обслуживание для сотрудников и санаторно-курортное лечение\n• Коллективный договор и профсоюз\n• Выплаты материальной помощи в различных жизненных ситуациях\n• Доплаты к заработной плате от 1 года работы\n• Льготные путевки в ДОЛ «Зарница» для детей сотрудников\n• Активная молодежная политика, спортивные и культурные мероприятия",['Excel'],"СПб ГУП ""Горэлектротранс""","Санкт-Петербург, Сызранская улица, 15",Санкт-Петербург,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T14:55:00,[151],['Государственная служба'],superjob,аналитик данных
44,51725250,https://spb.superjob.ru/vakansii/veduschij-specialist-baz-dannyh-1s-51725250.html,"Ведущий специалист баз данных 1С (формирование отчетности, бухгалтерия)",от 80500 rub,80500.0,,rub,"Обязанности:\n• Регулярное формирование отчетности (различные уровни): квартирография, АПП, регистрация, залоги, право, статистика\n• Ввод данных в корпоративные информационные системы (ДДУ, уступки, ПКП, КП, расторжения и пр. (КИС на платформе 1С, а так же в Docs и НСИ))\n• Сбор и обработка данных по заданным алгоритмам системы\n• Запрос у ответственных подразделений необходимой информации для наполнения базы, уточнение данных, проверка корректности занесенных данных\n• Сравнительный анализ данных, проверка данных.\nТребования:\n• Высшее законченное образование (бухгалтерский учет, анализ и аудит или экономика)\n• Базовые знания бухгалтерского учета\n• Опыт работы бухгалтером, экономистом, аудитором, финансистом или специалистом смежной области от 3 лет с большим массивом данных с функцией анализа, сверки, формирования отчетности (в приоритете- из строительной компании)\n• Продвинутый пользователь 1С/ SAP или иной ERP\n• Умение работать с большим потоком информации/ данных ""на потоке""\n• Знания и понимание основных требований информационной безопасности MS Office (опытный пользователь Excel)\n• Исключительная внимательность при работе с данными и умение эффективно работать в условиях многозадачности и сжатых сроках, навыки аналитики данных.\nУсловия:\n• Официальное оформление в соответствии с ТК РФ, полностью официальный доход 75 000 руб. (после вычета налога)\n• График работы нормированный, с понедельника по пятницу с 9.00 до 18.00 ч.\n• Компенсация 50% фитнес-абонемента, бассейна, корпоративный спорт (в том числе и в офисе)\n• У нас яркие, масштабные корпоративные праздники, подарки к дням рождения, юбилеям, праздникам, развитая корпоративная культура и возможности для профессионального развития и дополнительного обучения\n• ДМС с услугой телемедицины и офисным врачом после года работы в компании\n• Работа в комфортном современном офисе в 10 минутах пешком от метро Черная речка",['Excel'],Setl Group,"Санкт-Петербург, Ушаковская набережная, 3к1",Санкт-Петербург,От 3 лет,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T16:10:03,[33],"['IT, Интернет, связь, телеком']",superjob,аналитик данных
45,51794540,https://spb.superjob.ru/vakansii/glavnyj-specialist-sluzhby-po-marketingu-51794540.html,Главный специалист службы по маркетингу,от 103660 до 103660270 rub,103660.0,103660270.0,rub,"Обязанности:\n• Обеспечение актуальности и полноты информации на сайте компании: формирование текстового контента, обновление материалов, координация работы с дизайнерами и разработчиками для улучшения юзабилити сайта и внедрения новых идей для повышения его эффективности;\n• Совместная доработка функционала и дизайн новых страниц с подрядчиками;\n• Работа с Яндекс Метрикой и Яндекс Вебмастером: добавление метрики, отслеживание показателей и анализ данных;\n• Постановка задач технической поддержке и контроль выполнения;\n• Разработка и реализация рекламных стратегий на платформах ВК, Яндекс. Директ, Геосервис Яндекс и в Telegram;\n• Создание и аналитика рекламных кампаний, соблюдение бюджета, подготовка отчетов;\n• Email-маркетинг: разработка шаблонов писем и создание воронок продаж;\n• Ведение и доработка чат-бота в Telegram, разработка чат-бота для ВК совместно с разработчиком;\n• Организация контроля информационного наполнения и состояния рекламных материалов в клиентских офисах, формирование фотоархива;\n• Работа с подрядчиками: контроль разработки макетов, изготовление материалов и организация их отгрузки и размещения в клиентских офисах;\n• Размещение и актуализация информации о работе клиентских офисов на официальном сайте, Яндекс. Картах и других ресурсах.\nТребования:\n• Опыт работы в области онлайн-маркетинга от 2 лет, включая контекстную и таргетированную рекламу;\n• Знание основ Figma, Illustrator, Corel Draw;\n• Основы HTML;\n• Опыт работы с 1C-Битрикс: Управление сайтом;\n• Способность работать в режиме многозадачности и ведения нескольких проектов одновременно;\n• Проактивный подход и умение работать с стейкхолдерами.\nУсловия:\n• Официальное трудоустройство, социальные гарантии, доход на испытательном сроке 103 660 руб. (до вычета НДФЛ), после испытательного срока 109 270 руб. (до вычета НДФЛ);\n• ДМС со стоматологией после испытательного срока;\n• Годовая премия, гарантированная ежегодная индексация с учетом рыночных тенденций;\n• Комфортные условия: пятидневная рабочая неделя, современный офис в центре Санкт-Петербурга;\n• Непрерывное развитие: вебинары, электронные курсы, тренинги, доступ к корпоративной библиотеке.",[],Единый информационно-расчетный центр Санкт-Петербурга,"Санкт-Петербург, улица Михайлова, 11",Санкт-Петербург,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T11:32:06,[234],"['Маркетинг, реклама, PR']",superjob,аналитик данных
46,51827261,https://spb.superjob.ru/vakansii/specialist-otdela-po-svyazyam-s-obschestvennostyu-i-prodvizheniyu-51827261.html,Специалист Отдела по связям с общественностью и продвижению,от 80000 до 100000 rub,80000.0,100000.0,rub,"Обязанности: \n1. Проведение маркетинговых исследований и реализация изменений на основе результатов проведения исследований\n2. Аналитика эффективности информационной деятельности и реализация изменений на основе данных, выявленных в процессе анализа\n3. Сегментация базы и работа с повышением возвращаемости клиентов\n4. Конкурентный анализ, прогнозирование спроса, запуск и контроль реализации рекламных кампаний\n5. Подбор партнерских интеграций, реализация рекламных кампаний, анализ их эффективности, отчетность\nТребования:\n1. Высшее профессиональное образование\n2. Опыт работы на аналогичной должности больше 6 лет\n3. Приветствуется опыт работы в сфере: медицина\n4. Необходимые знания:\n- внимательность\n- ответственность\n- обучаемость\nЗнание английского языка на базовом уровне\n5. Навыки работы с ПК: \n- Знание MS Office (Word, Excel, Power Point, Outlook)\n- Навыки работы с оргтехникой (факс, сканер, МФУ, мини-АТС)\n- Навыки работы в Internet и браузерах\nЛичные качества: Ответственность, исполнительность, коммуникабельность, креативность, самоходность, умение работать в режиме многозадачности\nПриветствуется опыт работы в медицине и опыт построения CJM/PJM, аналитический склад ума, понимание продуктового подхода, навыки работы с большими массивами данных, продвинутый уровень владения Excel или навыки работы в специализированном ПО\nУсловия:\n1. Заключается бессрочный трудовой договор (ТД)\n2. Официальное оформление в соответствии с Трудовым законодательством РФ (оплачиваются отпускные и больничные). Срок испытания - 3 месяца\n3. График: пятидневная рабочая неделя, с 9:00 до 17:45. Обеденный перерыв с 13:00 до 13:45\n4. Заработная плата на испытательный срок 80000 руб. мес до вычета налога, после испытательного срока 100000 руб. мес до вычета налога. \n5. Адрес: г. Санкт-Петербург, наб. реки Фонтанки, д. 154 Отдел по связям с общественностью и продвижению медицинских услуг Клиники высоких медицинских технологий им. Н.И. Пирогова СПбГУ",['Excel'],ФГБОУ ВО Санкт-Петербургский государственный университет,"Санкт-Петербург, набережная реки Фонтанки, 154",Санкт-Петербург,От 6 лет,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T15:51:01,[234],"['Маркетинг, реклама, PR']",superjob,аналитик данных
47,51827317,https://spb.superjob.ru/vakansii/uchetchik-na-sklad-51827317.html,Учетчик на склад,от 68800 rub,68800.0,,rub,"Логистический центр компании «Магнит» — один из крупнейших в стране. Уже более четверти века у нас всё в порядке!\nМы предлагаем:\n• стабильную работу с официальным оформлением и “белой” зарплатой 2 раза в месяц\n• сменный график работы: 5/2, 2/2\n• оплату больничных и отпусков, соцпакет, оплату ночных и праздничных часов на работе\n• обучение с опытным наставником за счет компании и оплачиваемую стажировку\n• доставку корпоративным транспортом\n• бонусы за участие в программе «Приведи друга» — до 30 000 рублей\n• возможность влиять на свой доход: дополнительные смены, премии за стаж работы, акции и другие выплаты\n• бесплатное питание, медосмотр и страхование от несчастных случаев\n• удобную спецодежду и обувь на все сезоны\n• бонусные программы для всей семьи: скидки у партнеров (большой выбор предложений на PrimeZone) и кешбэк 10% на покупки в сети магазинов «Магнит», скидки на товары магазина-склада\n• а еще у «Магнита» есть преимущество — если у вас в планах переезд в другой город, вам не придётся менять компанию. Наши склады, автотранспортные предприятия и ремонтные зоны в более 40 городов РФ!\nОбязанности – мы ждём, что вы будете:\n• идентифицировать товар по внешнему виду\n• производить пересчет товара на местах отборки и местах хранения\n• производить поиск товарных позиций\n• проводить пересчет в плановую инвентаризацию склада\n• пользоваться терминалом сбора данных (ТСД)\n• информировать ревизоров-аналитиков о выявленных нарушениях\nМожно без опыта – всему научим!\nЗабота о людях — это ДНК нашей корпоративной культуры. Поэтому, работая в «Магните», вы:\n• уверены в завтрашнем дне: стабильная заработная плата — это возможность планировать отпуск, брать ипотеку, платить кредиты вовремя или оплачивать обучение,\n• участвуете в конкурсах профессионального мастерства, корпоративных мероприятиях для сотрудников и их семей.",[],"Магнит, Розничная сеть. Склады","Санкт-Петербург, Московское, 179",Санкт-Петербург,Без опыта,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T16:14:00,[86],"['Транспорт, логистика, ВЭД']",superjob,аналитик данных
48,51827379,https://spb.superjob.ru/vakansii/analitik-51827379.html,Аналитик,до 113000 rub,,113000.0,rub,"Обязанности:\n- Исполняет требования нормативных документов вышестоящих организаций, локальных нормативных актов по вопросам сбора, анализа и обработки данных.\n- Осуществляет работы по сбору, обработке, анализу, интерпретации данных из различных внешних и внутренних источников в целях развития Учреждения и его отдельных направлений деятельности, принятия управленческих решений.\n- Осуществляет работы по проведению мониторинга и анализа актуальной ситуации и динамики изменений на рынке труда, прогноза востребованности кадров и компетенций.\n- Осуществляет работы по ведению информационных ресурсов и баз данных в соответствии с перечнем мероприятий государственного задания.\n- Осуществляет взаимодействие с образовательными и иными организациями-респондентами в рамках проведения мониторинговых и аналитических исследований.\n- Принимает участие в подготовке методической документации по работе с цифровой платформой Учреждения.\nТребования:\nВысшее профессиональное образование.\nНе менее одного года в области анализа данных.\nДополнительное профессиональное образование - программы повышения квалификации в области методов и инструментальных средств анализа больших данных. \nОпыт работы в бюджетных организациях приветствуется.\nУсловия:\n• Оформление по ТК РФ,\n• На территории работодателя,\n• Отпуск 28 календарных дней.",[],ГБУ ДПО ЦОПП СПб,"Санкт-Петербург, 10-я линия Васильевского острова, 55",Санкт-Петербург,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T17:26:00,"[33, 234]","['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']",superjob,аналитик данных
49,51646102,https://www.superjob.ru/vakansii/ux-51646102.html,UX / UI Дизайнер,,,,rub,"Направление развития инструментов и клиентских систем поддержки в поисках UX/UI дизайнера для развития пользовательских интерфейсов.\nОсновные задачи:\nАнализ пользовательских сценариев, UX- и продуктовых метрик для выявления узких мест и возможностей оптимизации;\nПроектирование UX-логики и интерфейсов (веб и мобильных), создание прототипов в Figma от wireframes до hi-fi прототипов;\nПроведение конкурентного анализа, сбор референсов, изучение лучших практик, применение методов обратного инжиниринга при необходимости;\nПроведение юзабилити-тестирований готовых интерфейсов или прототипов по готовому сценарию, сбор и систематизация обратной связи;\nСоздание визуальных спецификаций для разработчиков;\nУчастие в проектировании дизайн-системы и развитии единых UX-паттернов для сервисов поддержки;\nВзаимодействие с командами разработки, аналитики и поддержки, авторский надзор за реализацией;\nПодготовка инфографики и визуальных материалов для внутренних и клиентских презентаций;\nРазработка ТЗ для верстки.\n\nМы ожидаем:\nОпыт работы 3+ лет UI/UX-дизайнером/аналитиком в продуктовых командах;\nУверенное владение Figma, Pixso или аналогичным инструментом (наличие портфолио);\nЧувство стиля, типографики, цвета и композиции. Понимание визуальной иерархии;\nОпыт создания адаптивных интерфейсов для различных платформ;\nПонимание основ верстки и фронтенд-гайдлайнов: знание понятий paddings, grids, breakpoints, pixel perfect;\nПонимание принципов работы, возможностей и ограничений фронтенд-фреймворков при проектировании интерфейсов;\nCJM, JTBD — осознанное проектирование;\nЗнание английского языка на уровне чтения технической документации.\n\nБудет плюсом:\nЗнание стандартов: ISA‑101, основы эргономики (ISO 9241/ГОСТ); понимание принципов high‑performance HMI: роль цвета, приоритизация информации;\nОпыт в проектировании личных кабинетов в B2B сегменте, внутренних корпоративных информационных систем типа CRM/ITSM или родственных B2B-продуктов;\nОпыт участия в UX- и продуктовых исследованиях;\nУчастие в проектах редизайна;\nНавыки документации: ведение Design Specs, описание UX-паттернов.\n\nМы предлагаем\n\nСоциальный пакет\nДМС и страхование жизни (включая детей) с первого месяца\nБесплатное обучение: митапы, конференции, сертификации, 11 иностранных языков\nЕжемесячный бонус на обеды\nОплата мобильной связи\nИнтересная работа\nКоманда лучших экспертов\nМасштабные задачи\nСамые современные технологии\nРасширение технического кругозора\nКомфортные условия\n2 спортзала и сауны прямо в офисе\nСвой ресторан и бар\nВрач и массаж в офисе\nПрограмма релокации для кандидатов из регионов",[],Лаборатория Касперского,,Москва,От 3 лет,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T17:21:22,[62],['Дизайн'],superjob,продуктовый аналитик
50,51646103,https://www.superjob.ru/vakansii/project-menedzher-51646103.html,Project менеджер,,,,rub,"В команду Kaspersky Security Center (ksc. kaspersky. com) требуется проектный менеджер.\nПродукт представляет собой централизованную систему управления корпоративной защитой, расположенную в облачной инфраструктуре. В связи с открытием нового направления развития продукта и расширением команды нам нужен ещё один PM, который будет координировать работу нескольких смежных продуктовых команд в интересах нового направления.\n\nОсновные задачи:\n\nПланирование программных релизов совместно с менеджером продукта, аналитиком и архитектором. Задача включает в себя согласование с бизнес-заказчиком объёма релиза и сроков, организацию и фасилитацию встреч по оценке с командами подрядчиками, выявление программных зависимостей и выстраивание календаря работ с учётом графиков релизов смежных команд;\nВедение проектного этапа. Включает в себя координацию всех продуктовых команд, участвующих в программе. Взаимодействие с собственной командой разработки. Контроль за сроком и качеством выполнения. Своевременное информирование ключевых стейкхолдеров о прогрессе, предоставление отчета о ходе выполнения руководителю. Выявление организационных и технических рисков и проведение работ по их митигации;\nОбеспечение прозрачности статуса разработки, регулярное обновление ключевых метрик, участие в регулярных встречах для синхронизации программных команд;\nПоддержка выпущенных релизов. Включает в себя координацию работ команды по обращениям пользователей и взаимодействие с отделом поддержки;\nЭксплуатация выпущенного продукта. Управление развёртыванием новых версий продукта, оперативный выпуск обновлений и продукта и связанной с ним технической инфраструктуры. Координация работы команды по мониторингу сервиса в продуктовой среде.\nПроектная команда придерживается Agile ценностей, поэтому важно понимание базовых гибких методик разработки (Scrum, Kanban), понимание жизненного цикла разработки ПО (SDLC) и необходим практический опыт применения этих принципов.\n\nСтек разработки: JS, C++, Go, SQL, PostgreSQL, K8S\n\nКлючевые требования:\n\nОпыт работы в роли программного менеджера либо в роли проектного менеджера в крупных корпоративных продуктах с участием нескольких команд разработки;\nОтличные коммуникативные навыки, умение слушать и договариваться;\nОпыт работы с многозадачностью, управление приоритетами и зависимостями в условиях неопределенности и изменений;\nОтветственность и самостоятельность.\nБудет плюсом:\n\nПонимание специфики разработки облачных продуктов.\n\nМы предлагаем\n\nСоциальный пакет\nДМС и страхование жизни (включая детей) с первого месяца\nБесплатное обучение: митапы, конференции, сертификации, 11 иностранных языков\nЕжемесячный бонус на обеды\nОплата мобильной связи\nИнтересная работа\nКоманда лучших экспертов\nМасштабные задачи\nСамые современные технологии\nРасширение технического кругозора\nКомфортные условия\n2 спортзала и сауны прямо в офисе\nСвой ресторан и бар\nВрач и массаж в офисе\nПрограмма релокации для кандидатов из регионов","['SQL', 'PostgreSQL']",Лаборатория Касперского,,Москва,От 1 года,Полный рабочий день,Полный рабочий день,,Не имеет значения,2026-04-07T17:25:04,[33],"['IT, Интернет, связь, телеком']",superjob,продуктовый аналитик
