,id,url,name,salary,description,skills,company,area,published_at,source,query
96,132031811,https://hh.ru/vacancy/132031811,Финансовый аналитик (бизнес-аналитик),от 150 000 ₽ за месяц до вычета налогов,"Команда\niCon PRO\nпредоставляет широкий спектр услуг в сфере ИТ-разработок и финансового консультирования, имеет аккредитацию в сфере ИТ.\nМы существуем и развиваемся для того, чтобы помогать современным компаниям увеличивать производительность и эффективность своей деятельности, путем применения и развития современных информационных технологий.\nНаша команда состоит из грамотных консультантов и высококвалифицированных специалистов широкого профиля, которые найдут нужный подход в решении задач любой сложности.\nЧем предстоит заниматься:\nАвтоматизация и моделирование:\nСопровождение автоматизации сбора управленческой и МСФО отчетности с использованием 1С, написание для разработчиков технических заданий, проверка результатов работы 1с;\nПроверка, анализ и формирование бизнес-плана/финансовых моделей, автоматизация сбора и визуализация (подготовка презентаций руководству) с помощью Excel и 1с.\nОтчетность:\nПодготовка ежеквартальной финансовой отчетности в соответствии с МСФО (трансформация и консолидация);\nФормирование ежемесячной управленческой отчетности (сбор фактических и прогнозных данных);\nОсуществление проверок финансовой информации, подготовленных отделом бухгалтерского учета.\nМы ждем от кандидата:\nВысшее образование (экономическое, финансовое, бухгалтерский учет, аудит);\nНаличие опыта работы в системе учета 1с (УХ, МСФО, консолидация)\nУверенный пользователь правовых систем (Консультант, Гарант) и офисных программ (Word, PowerPoint, а также Excel в особенности, так как идет через него формирование финансовых моделей);\nЗнания по международным стандартам финансовой отчетности (МСФО);\nЗнание законодательства РФ в области РСБУ;\nТайм-менеджмент, нацеленность на результат, инициативность, аккуратность и точность, саморазвитие, ответственный подход к работе, эффективное планирование, отличные коммуникационные навыки.\nДополнительные пожелания к кандидату:\nОпыт сбора отчетности МСФО/РСБУ/Управленческая отчетность;\nОпыт работы в МСФО (аудит, отчетность);\nПонимание основных принципов организации налогового учета;\nРабота с Excel, финансовыми моделями, их оптимизация и сокращение время сбора данных.\nМы предлагаем нашим сотрудникам:\nКонкурентоспособная заработная плата по результатам собеседования\nОформление в соответствии с ТК РФ\nВыплата заработной платы 2 раза в месяц\nГодовой бонус\nВозможность выполнять интересные проекты для различных компаний в самых динамично развивающихся отраслях\nДМС\nГрафик работы 5/2 с 9.00 до 18.00 с возможностью гибкого начала/окончания рабочего дня\nПрофессиональное развитие и карьерный рост\nРабота в дружной команде профессионалов\nРабота в комфортном офисе (центр города, метро 5 минут от офиса)\nОбучение, менторство и наставничество\nКорпоративные мероприятия\nКлассная, драйвовая команда, дружная и продуктивная рабочая атмосфера","['Python', 'SQL', 'Excel', 'Git']",Айкон Про,Нижний Новгород,2026-04-10T16:11:33.384+03:00,hh,аналитик данных
97,131868762,https://hh.ru/vacancy/131868762,Аналитик платформы данных,,"АНО «Цифровой аудит» является ведущим технологическим партнером Счетной палаты Российской Федерации. Мы-сообщество высококвалифицированных профессионалов, специализирующихся на внедрении инноваций в области Big Data и AI для создания надежных, эффективных и масштабируемых технологических решений.\nОбязанности:\nВыявление, анализ и формализация требований со стороны заказчика;\nВзаимодействие с заказчиками на протяжении всего жизненного цикла задачи;\nОписание бизнес-процессов и сценариев использования данных;\nАнализ источников данных и данных, загруженных из источников;\nОписание моделей данных, потоков данных, фиксация бизнес-логики трансформаций, поддержание актуальности документации;\nПрототипировании аналитических решений;\nПриемка реализованных решений на соответствие техническим требованиям и задачам на разработку;\nУчастие в приемке реализованных решений на соответствие бизнес-требованиям (совместно с заказчиком);\nВалидация данных и результатов расчетов на каждом этапе обработки данных в рамках платформы;\nФормирование бизнес- и технических требований к качеству данных.\nТребования:\nОпыт работы в хранилищах данных (DWH/КХД)\nУверенный SQL (join, агрегации, оконные функции)\nПонимание гранулярности данных, историзации, ключей\nВысокий уровень коммуникации с бизнесом, умение фиксировать договоренности\nУсловия:\nРабота в аккредитованной IT компании с большим потенциалом\nпрозрачная система мотивации\nоформление в соответствии с ТК РФ\nдружный коллектив и лояльное внимательное руководство\nразнообразный набор социальных льгот и гарантий (в том числе ДМС)\nуровень заработной платы обсудим на собеседовании","['Python', 'SQL', 'Airflow', 'Spark', 'Git']",Цифровой аудит,Москва,2026-04-09T12:47:45.576+03:00,hh,аналитик данных
98,131218116,https://hh.ru/vacancy/131218116,Системный аналитик,,"В ЕДИНОМ ЦУПИС мы развиваем и поддерживаем высоконагруженный fintech, состоящий из множества продуктов и проектов, один из крупнейших на рынке. Сейчас мы обрабатываем миллионы платежей в день для более чем 20 миллионов клиентов. Мы разрабатываем сложные финансовые продукты от идентификационных протоколов и системы фрод-мониторинга до собственного высоконагруженного процессинга.\nЧем вы будете заниматься:\nПоддержкой процессов системного анализа в команде;\nПроработкой и описанием функциональных, нефункциональных и бизнес-требований к программным продуктам, согласованием их с командой разработки и заказчиками;\nПроработкой и описанием пользовательских сценариев и алгоритмов поведения системы;\nОрганизацией встреч архитектурного комитета для выработки и утверждения технических решений;\nУчастием в приемочном тестировании продукта, в том числе в проведении демо;\nВедением документации в Confluence.\nМы ищем сотрудников, обладающих:\nАналитическим складом ума, системным и структурным мышлением;\nОпытом работы системным аналитиком в ИТ-компании или финансовой организации, в финтех-проектах или в банковской сфере, в сфере разработки фронт-офисных продуктов, ДБО, клиентских приложений;\nОпытом написания функциональных, нефункциональных и бизнес-требований, технических заданий на разработку, контрактов взаимодействия;\nПониманием основ построения интерфейсов взаимодействия между системами;\nНавыками использования систем нотации и моделирования процессов (UML, BPMN и аналогов);\nЗнанием средств разработки ПО и основ баз данных;\nУмением во всех рабочих ситуациях сохранять конструктивный настрой в общении.\nМы предлагаем:\nМы работаем в продуктовых командах, которые постоянно общаются с заказчиками и обсуждают решения;\nРабочий день мы начинаем не позднее 11.00 на командном мите. На нем мы обсуждаем текущие задачи и вопросы членов команды;\nУровень дохода обсуждаем индивидуально с успешным кандидатом;\nРаботаем удаленно и выходим в офис по желанию. Мы с радостью познакомимся, если вы из другого города. Готовы предложить удаленный формат или помочь с переездом в СПб. Офис располагается в комфортабельном БЦ ""Плаза"" г. Санкт-Петербург. Наш офис получил премию Best Office Awards 2024 в номинации «Комфорт и эргономика». А в Москве наш офис находится в Москва-Сити, БЦ ""Город Столиц"";\nПодключение к программе ДМС с первого месяца работы;\nСпортивные активности не только в офисах, но и за пределами (пляжный волейбол, йога, онлайн поддержка тренера по бегу);\nОбучение и развитие (внутренние корпоративные курсы и техтолки, внешние конференции и обучения, английский язык, электронная библиотека МИФ);\nУчастие в развивающих мероприятиях. Ежегодно проводим свою собственную выездную конференцию ЦУПИС TALKS, а также основали профессиональное сообщество ЦУПИС Intelligence, проводим митапы для экспертов;\nОфициальное оформление, согласно ТК РФ;\nСпорт. Наши команды участвуют в самых популярных спортивных мероприятиях страны. Номинанты премии ""Спортивный коллектив года"" по версии ""Спорт и Россия"", а также спонсоры и партнеры RRC Ski Race и Wild Trail;\nКорпоративную программу лояльности BestBenefits. Получать приятные бонусы и скидки в популярных магазинах и сервисах можно с первого рабочего дня.","['Python', 'SQL', 'ClickHouse', 'Git']",ЕДИНЫЙ ЦУПИС,Москва,2026-04-10T16:11:48.279+03:00,hh,аналитик данных
99,130693361,https://hh.ru/vacancy/130693361,Системный аналитик,,"Обязанности:\nПодготовка описания концептуальной и логистической модели данных (наименования элементов данных, подробные определения данных и метаданных, концептуальные и логические сущности и связи между ними, а также бизнес правила);\nФормирование описательной части моделей данных;\nОписание программных интерфейсов;\nОписание структур данных;\nРазработка алгоритмов миграции данных.\nТребования:\nОпыт работы на аналогичной должности от 2 лет;\nОпыт в выявлении и формализации требований к программному обеспечению;\nПрактические навыки по описанию интеграций: API (SOAP, REST), XML, JSON, HTTP;\nОпыт участия в роли системного аналитика в успешно реализованном проекте по разработке ПО;\nЗнание основ проектного управления, методологий разработки ПО, понимание роли бизнес/системного-аналитика;\nЗнание нотаций построения бизнес-процессов: BPMN, UML;\nЗнание SQL запросов;\nНаличие опыта миграции данных;\nНавыки подготовки Swagger документа с описанием методов в спецификации OpenAPI.\nУсловия:\nРабота в офисе\nг. Минск (комфортное пространство и живое общение с командой);\nРасширенное ДМС\n:\nчастные центры, стоматология и компенсация лекарств;\nСпорт с первого дня (компенсация абонементов в спортивные секции с 1 дня трудоустройства);\nМатериальная помощь к отпуску в размере 2 окладов;\nРазличные корпоративные выплаты и бонусы;\nРегулярные тимбилдинги.","['SQL', 'Git']",ИВЦ Минфина,Минск,2026-04-10T15:04:19.969+03:00,hh,аналитик данных
100,132029997,https://hh.ru/vacancy/132029997,Аналитик/Разработчик,,"Мы - Компания IT_One, стратегический партнер по цифровизации российского бизнеса и государственных органов. Наша команда реализует крупнейшие проекты цифровой трансформации. Собрали большую команду, в которой сочетаются профессионализм, опыт и молодость. Более 2500 сотрудников.\nМы в поиске Аналитика/разработчика в команду, занимающуюся развитием витрин данных (Hadoop) для целей рисковой отчетности Банка.\nЗадачи команды – системная разработка витрин данных по заказу продуктовых команд Департамента (расчет метрик Рисков по всему портфелю активов Банка).\nВ данный момент мы находимся на финальной стадии проекта по масштабной миграции нашей флагманской витрины с платформы Greenplum на Hadoop.\nОбязанности:\nдетальная проработка реализации AI IS и трансформация решения на целевую платформу, учитывая все требования технической оптимизации, бизнес решений и архитектурных стандартов\nТребования:\n• опыт работы в качестве Data-инженера / Разработчика ETL / Разработчика SQL / Разработчика DWH/ Аналитика DWH / Системного аналитика от 3-х лет\n• опыт работы с инфраструктурой Hadoop\n• высокий уровень владения SQL (общие табличные выражения (CTE), агрегатные функции, оконные функции)\n• опыт работы в Agile команде (Scrum/Kanban)\nБудем плюсом:\n• опыт работы в банковском секторе\n• HDFS, Hive, Spark SQL\n• опыт работы с GreenPlum\n• опыт проектирования и описания логической и физической модели данных\n• опыт работы с потоковой обработкой данных, Kafka\n• опыт работы с инструментами DevOps (Git, Bitbucket, Jenkins и т.д)\nУсловия:\nОфициальное трудоустройство по ТК РФ в аккредитованную IT компанию, белая заработная плата;\nУдаленный формат работы на территории РФ;\nДМС после испытательного срока;\nКорпоративное обучение и сертификация, возможности профессионального развития и карьерного роста;\nВнутренние профессиональные сообщества и митапы для обмена опытом;\nСовместные активности и мероприятия (вечера настольных игр, random coffee, книжный, шахматный клубы, а также беговой клуб в летний сезон) и другие well-being активности.","['SQL', 'Hadoop', 'Greenplum', 'DWH', 'Apache Kafka', 'Spark']",IT_One,Москва,2026-04-10T15:29:56.369+03:00,hh,аналитик данных
101,131923062,https://hh.ru/vacancy/131923062,Бизнес-аналитик,до 25 000 000 so'm за месяц на руки,"Улучшаем жизнь, упрощая бизнес. Разрабатывать и внедрять программные решения международного стандарта, которые будут улучшать жизнь нашим клиентам, сделав их бизнес-процессы прозрачными, таким образом помочь в принятии правильных и своевременных решений.\nHARD (жесткие) навыки:\nВысокая компьютерная грамотность.\nНавыки владения системами task-tracking (Jira), системами визуализации процессов и данных в нотации BPMN 2.0 или UML, работа с инструментами CRM, инструменты презентации и отчетности.\nСпособность анализировать данные, выявлять тренды, идентифицировать проблемы и предлагать решения.\nНавыки формулирования и управления требованиями к системам, включая сбор, анализ, документирование и управление изменениями.\nНавыки формулирования и постановки задач.\nХорошее понимание основ бизнеса, включая финансовые принципы, планирование, маркетинг, продажи.\nПродвинутые знания русского или узбекского языков и базовые знания английского языка.\nSOFT (гибкие) навыки:\nУмение эффективно общаться с различными заинтересованными сторонами.\nСпособность анализировать сложные ситуации.\nГотовность быстро адаптироваться.\nНавыки эффективного планирования.\nГотовность постоянно совершенствовать свои знания и навыки\nСпособность понимать и учитывать бизнес потребности и ожидания.\nГотовность работать в условиях неопределенности и риска.\nСпособность придумывать новые идеи и подходы к решению проблем.\nПрисоединяйтесь к мультикультурной команде профессионалов!\nЖдем ваших откликов!","['Русский\xa0— C1 — Продвинутый', 'Английский\xa0— B1 — Средний', 'Узбекский\xa0— C1 — Продвинутый']",Green White Solutions,Ташкент,2026-04-10T15:51:38.461+03:00,hh,аналитик данных
102,130372612,https://hh.ru/vacancy/130372612,Аудитор - аналитик данных,,"Обязанности:\nформирование выгрузок из хранилища данных на базе SQL-запросов / скриптов на Python;\nанализ бизнес-процессов и системы управления проектной деятельностью Банка, оценка рисков;\nподготовка проверок, включая выработку рабочих гипотез, формирование плана проверки;\nпроведение проверки согласно плана, проведение внеплановых проверочных мероприятий;\nформирование заключения по результатам проверки, включая указание причин выявленных замечаний и предложения по их устранению.\nТребования:\nопыт работы в банковской сфере (аудит) или аудиторских компаниях от 2-3 лет;\nвладение инструментами анализа данных: знание\nPython\nи навыки построения\nSQL\n- запросов;\nнавыки подготовки аудиторских отчетов, умение грамотно, аргументированно и кратко излагать выводы по результатам проверочных мероприятий;\nзнание нормативных требований по организации в коммерческом банке системы внутреннего контроля и системы управления рисками;\nзнание основных операций и продуктов кредитной организации, понимание их экономической сути и принципов бухгалтерского учета;\nпонимание принципов построения бизнес-процессов в банках, владение инструментами описания бизнес-процессов.","['Python', 'SQL', 'Аудит']","ПАО ВТБ, Подразделения Поддержки и Контроля",Москва,2026-04-09T12:19:22.668+03:00,hh,аналитик данных
103,131748702,https://hh.ru/vacancy/131748702,Портфельный аналитик,,"МЫ ПРЕДЛАГАЕМ:\nстабильность:\nкомпания на финансовом рынке с 2008 года, входит в ТОП-100 лучших работодателей (рейтинг HH.ru)\nработу в компании-лидере\nна рынке микрофинансовых услуг\nработу в соответствии с законодательством РФ\nво всех аспектах деятельности\nофициальное трудоустройство по ТК РФ:\nполный социальный пакет, включая оплачиваемые отпуска и больничные, ДМС\nфинансовую стабильность:\nгарантированная ежегодная индексация оклада, своевременные выплаты без задержек\nработу с профессиональной командой, с наставниками\n, где ценят усилия и результаты каждого сотрудника, честны, открыты и уважительны друг к другу\nудаленный или гибридный формат работы\nяркую корпоративную жизнь:\nежегодные конференции, тимбилдинги, митапы и другие мероприятия\nдружелюбную атмосферу и развитую корпоративную культуру\n, где инициируем изменения и всегда готовы к любым вызовам\nЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:\nоптимизация и автоматизация процессов оценки портфелей:\nпервичная оценка портфелей цессий для покупки - оценка стоимости инвестиций, расчет доходности. Улучшение процесса первичной оценки портфелей, внесение изменений в логику расчета. Переоценка портфелей, предложения по улучшению процесса, автоматизации работы с данными, согласованности действий со всеми участниками процесса\nаналитика эффективности взыскания портфеля:\nпортфельная аналитика по стадиям взыскания проблемной задолженности (доли нахождения на стадии, сроки получения документов и прочее)\nразработка моделей оценки NPL-портфелей:\nразработка/обновление оценочных моделей портфели физ. лиц МФО, залоги\nоптимизация процессов взыскания:\nподготовка предложений по улучшению процессов взыскания, на основе анализа данных работы с портфелями цессий и оценки финансового эффекта от изменений\nпланирование целей и операционной эффективности взыскания:\nрасчет целей, операционных планов, нагрузки исходя из производительности и иных показателей для подразделений, участвующих во взыскании просроченной задолженности\nконтроль показателей и аналитическая отчетность:\nсоздание и разработка шаблонов отчетности для контроля показателей и презентации работы отделов участвующих во взыскании просроченной задолженности\nМЫ ОЖИДАЕМ ОТ ТЕБЯ:\nобразование:\nвысшее математическое/техническое/экономическое\nопыт:\nопыт работы аналитиком в сфере Банков, МФО и финансов от 1 года (опыт работы портфельным аналитиком будет преимуществом (долговой портфели))\nтехнические навыки:\nпродвинутый уровень SQL (любой из диалектов), опыт написания сложных запросов к БД. Знания Excel (сводные таблицы, ВПР функции, статистические расчеты, графики, диаграммы). Работа в Python (обработка таблиц, автоматизация работы с эксель)","['Python', 'SQL', 'Excel', 'PostgreSQL', 'Docker', 'Git']",Eqvanta,Москва,2026-04-10T15:43:13.044+03:00,hh,аналитик данных
104,131746542,https://hh.ru/vacancy/131746542,Эксперт-аналитик,от 59 000 до 93 000 ₽ за месяц на руки,"Обязанности:\nКонтроль и анализ\nдеятельности членов Союза (строительных и проектных организаций) в части исполнения договоров (на строительство / на подготовку проектов)\nПоиск и работа\nс массивами информации, создание информационной базы о договорной деятельности членов саморегулируемой организации.\nСбор данных\nиз различных источников: баз, веб-страниц, информационных систем.\nОбработка данных\n.\nВнесение данных\nв базу организации с обеспечением систематизации хранения данных.\nФормирование отчётов\nна основе проведённого исследования.\nТребования:\nВысшее образование экономического/инженерного профиля. Опыт работы с ЕИС Закупки.\nПриветствуется\n: опыт работы по 44-ФЗ; опыт работы в 1С: предприятие; опыт работы с сайтом zakupki.gov.ru\nУсловия:\nОфициальное трудоустройство, квартальная и годовая премия по итогам работы, ДМС.","['Сбор и анализ информации', 'MS Excel', '1С: Предприятие']",СРО Союз Строителей Югры,Ханты-Мансийск,2026-04-10T15:04:22.413+03:00,hh,аналитик данных
105,131982884,https://hh.ru/vacancy/131982884,Аналитик данных (стажер),от 80 000 ₽ за месяц до вычета налогов,"Мы — российская аккредитованная ИТ-компания, четырехкратный обладатель премии «Работодатель года» по версии Habr. C 2007 года разрабатываем цифровые решения для b2b-клиентов.\nМы работаем с топовыми российскими и иностранными компаниями и знаем, какие специалисты востребованы на рынке. Поэтому приглашаем вас стажировку\nАналитик данных\n. Лучшие получат свою первую работу в ИТ!\nЕжегодно мы обучаем 900+ человек, 75% стажеров с первого раза проходят интервью на проекты.\nТребования:\nзнание основ статистики и математики;\nглубокое знание SQL и умение эффективно работать с базами данных;\nопыт использования инструментов бизнес-аналитики (Power BI, Tableau, Google Data Studio и др.);\nвладение языками программирования (Python, R) для анализа и визуализации данных;\nнавыки работы с большими объемами данных и их обработки (Big Data, ETL);\nумение создавать информативные и наглядные визуальные отчеты;\nкритическое мышление и умение делать обоснованные выводы.\nзаконченное высшее или среднее специальное профильное образование.\nЧто мы предлагаем?\nплатим стипендию;\nпервая заработная плата от 80 000 ₽ до вычета НДФЛ;\nдаем доступ к корпоративной программе обучения;\nберем на работу лучших стажеров;\nподдержку опытного ментора во время стажировки и после выхода на проект;\nпосле выхода на проект регулярно пересматриваем и повышаем зарплату;\nофициально устраиваем на работу;\nобеспечиваем классические IT-плюшки: офис в центре города, бесплатный английский, корпоративные ивенты, частичная компенсация стоимости спортивных абонементов.\nУсловия стажировки:\nобучение 4 месяца 5 дней в неделю с 9:00 до 18:00 с перерывом на обед;\nизучение теории с еженедельными проверками изученного материала;\nпрактика на учебных проектах под руководством опытного технического руководителя;\nподготовка к собеседованию и самопрезентации;\nстажировка доступна кандидатам, проживающим в Москве/Санкт-Петербурге;\nкандидатам, проживающим в Санкт-Петербурге во время стажировки необходимо посещать офис компании;\nпосле старта на коммерческом проекте формат работы: гибридный в офисе ASTON до момента перехода на уровень М2 (3 дня/2 дня удаленно) / полное посещение офиса заказчика.\nпосле старта на коммерческом проекте желательна готовность к командировке в Санкт-Петербург или Москву.\nЧто делать, если знаний недостаточно?\nПриходите к нам на бесплатное\nонлайн-обучение ""Дата аналитик"".\nДля этого напишите в сопроводительном письме ""\nОбучение\n"".\nТребования к кандидатам:\nзаконченное высшее или среднее специальное профильное образование;\nготовность пройти стажировку в компании ASTON.\nПосле успешного окончания онлайн-интенсива обучающийся автоматически зачисляется на стажировку в Лабораторию ASTON.\nИз чего состоит программа обучения?\nонлайн-интенсив 1 месяц;\nвы изучаете теорию и отрабатываете ее с помощью практических заданий;\nобучение на онлайн-интенсиве можно совмещать с работой.\nПриходи в ASTON и расти вместе с нами!","['Python', 'SQL', 'Power BI', 'Tableau', 'DataLens', 'Data Analysis', 'Big Data', 'Databases', 'Классическое машинное обучение', 'Математическая статистика', 'Статистика', 'Machine learning']",Aston,Санкт-Петербург,2026-04-09T11:35:06.195+03:00,hh,аналитик данных
106,130228924,https://hh.ru/vacancy/130228924,BI-аналитик,,"Мы — команда онлайн-сервисов «Азбуки Вкуса», и наша главная цель — доставка свежих продуктов за 30 минут. Сейчас мы ищем BI-аналитика (Middle+) для создания и развития системной отчетности, которая станет надежной опорой для принятия бизнес-решений.\nЧем предстоит заниматься:\nРазрабатывать, внедрять и поддерживать единую систему отчетности для направления e-commerce;\nАвтоматизировать рутину, переводя запросы бизнеса из формата «разовых выгрузок» в формат self-service;\nПроактивно предлагать наиболее информативные показатели, способы их визуализации и аналитические срезы, которые отвечают на ключевые бизнес-вопросы;\nТесно взаимодействовать с руководителями направлений для выявления их аналитических потребностей, а также с отделом продуктовой аналитики для интеграции бизнес- и продуктовой экспертизы в отчеты;\nОтвечать за точность, согласованность и актуальность данных в отчетах, документировать методологии расчетов;\nОптимизировать и поддерживать ETL-процессы для витрин данных, используемых в отчетности.\nЧто мы ждем от кандидата:\nСистемное и структурное мышление: умение выстраивать удобные, непротиворечивые системы отчетности;\nПроактивность и умение предлагать решения, задавать уточняющие вопросы, челленджить запросы и выдвигать гипотезы о наиболее информативных метриках;\nВысокий уровень SQL, в том числе умение оптимизировать запросы;\nОпыт работы BI-инструментах;\nОпыт работы с ETL-процессами;\nУмение работать с бизнес-заказчиками: собирать разрозненные требования, управлять ожиданиями, договариваться о приоритетах и объяснять сложное простым языком;\nВнимание к деталям и аккуратность;\nБудет плюсом:\nОпыт в e-commerce, фуд-ритейле или смежных областях (понимание метрик, характерных для данной сферы);\nПрактический опыт работы со стеком: Metabase, DataLens, Trino, Apache Iceberg;\nБазовые знания Python/Pandas для обработки данных и автоматизации.\nУсловия:\nОфициальное оформление с соблюдением ТК РФ с первого рабочего дня;\nГрафик работы 5/2 9:00 - 18:00/10:00 - 19:00;\nБелая заработная плата;\nРеальная возможность развития, обучения и профессионального роста;\nСкидка на собственную линейку продуктов 30%;\nРасширенный доступ к библиотеке «МИФ» и порталу BestBenefits (а это: скидки от партнеров на спорт и отдых, развлечения и многое другое);\nДМС;\nБесплатные консультации юристов, психологов и нутрициологов;\nПосещение увлекательных экскурсий и дегустаций на производствах и другие корпоративные мероприятия;\nКорпоративный спорт: у нас свои команды по бегу (участвуем в московском марафоне и не только!), футболу, хоккею и йоге;\nКлассный мерч за активность;\nДля детей сотрудников: участие в творческих конкурсах, кулинарных мастер-классах, новогодние подарки;\nМатериальная помощь в экстренных ситуациях.","['Python', 'SQL', 'Pandas', 'Power BI', 'ClickHouse', 'Git']",«Азбука вкуса». Digital&e-com,Москва,2026-04-10T15:17:16.316+03:00,hh,аналитик данных
107,131977066,https://hh.ru/vacancy/131977066,Аналитика данных / BI-аналитика,,"Девелоперская компания Прайм Лайф\nИщем аналитика данных, который будет развивать внутреннюю BI-аналитику компании, автоматизировать сбор данных из разных источников и создавать понятные управленческие отчеты для бизнеса, маркетинга и коммерческого блока.\nОбязанности:\nпроектирование, разработка и поддержка интерактивных отчетов в\nНавигатор BI\n;\nнастройка, поддержка и автоматизация источников данных из\nСУБД\n: ClickHouse, MS SQL и др.;\nнастройка, поддержка и автоматизация источников типа\nфайл\n: MS Excel, Google Sheets и др.;\nаналитика воронки продаж и пользовательского поведения.\nавтоматизировать отдельные ручные процессы сбора и обработки данных;\nразрабатывать ключевые метрики и показатели для бизнеса, маркетинга и продаж;\nсоздавать новые отчеты и оптимизировать существующие;\nвизуализировать данные в понятном для бизнеса виде;\nанализировать данные из различных источников и хранилищ;\nвыполнять аналитические задачи по запросам руководства и внутренних подразделений;\nанализировать эффективность маркетинговых кампаний по сегментам и каналам привлечения;\nисследовать веб-активность, пользовательские метрики и поведенческие показатели;\nучаствовать в постановке логики расчета показателей, проверке качества данных и развитии аналитической инфраструктуры.\nТребования:\nопыт работы маркетинг-аналитиком, BI-аналитиком или дата-аналитиком\nот 2 лет\n;\nопыт самостоятельной разработки отчетности на основе данных из разных источников: 1С, CRM, Excel, веб-аналитика, рекламные кабинеты;\nуверенное владение\nSQL\n;\nуверенная работа в\nMS Excel\n;\nпонимание принципов\nмоделирования данных\n;\nпродвинутый уровень работы с функциями даты и времени;\nхорошее понимание маркетинговых метрик:\nROMI, CAC, LTV\n, конверсии, CPL, CPA, ДРР и др.;\nопыт работы с воронками, атрибуцией, рекламными источниками и аналитикой эффективности каналов;\nумение формулировать выводы на основе данных и доносить их до бизнеса.\nопыт работы с\nНавигатор BI\nили другими BI-системами;\nопыт работы с\nClickHouse\n,\nMS SQL\n;\nпонимание логики CRM-данных, в том числе\nБитрикс24\n;\nопыт интеграции данных из рекламных систем, коллтрекинга и веб-аналитики;\nопыт построения витрин данных и автоматизации регулярной отчетности.\nсамостоятельность;\nсистемное мышление;\nвнимательность к качеству данных;\nумение работать с неидеальными источниками;\nориентация на бизнес-результат, а не только на построение отчета.\nУсловия:\nОфициальное трудоустройство;\nЗаработная плата по итогам собеседования;\nМесто работы: метро Нагатинская","['Python', 'SQL', 'Excel', 'Power BI', 'Tableau', 'ClickHouse', 'Git']",1й Нагатинский (СЗ Альфа),Москва,2026-04-09T09:55:59.039+03:00,hh,аналитик данных
