,country_id,country_title,region_id,region_title,town_id,town_title
2466,1.0,Россия,50.0,Новосибирская область,5569,Преображенка (Новосибирская область)
2467,1.0,Россия,50.0,Новосибирская область,4133,"Прокудское (Новосибирская, Коченевский)"
2468,1.0,Россия,50.0,Новосибирская область,5178,"Пушной (Новосибирская, Черепановский р)"
2469,1.0,Россия,50.0,Новосибирская область,5581,Пятилетка (Черепановский район)
2470,1.0,Россия,50.0,Новосибирская область,3578,Раздольное (Новосибирская область)
2471,1.0,Россия,50.0,Новосибирская область,4816,Савкино (Новосибирская область)
2472,1.0,Россия,50.0,Новосибирская область,4895,"Садовый (Новосибирская, Новосибирский р)"
2473,1.0,Россия,50.0,Новосибирская область,5579,Сарыбалык (Здвинский район)
2474,1.0,Россия,50.0,Новосибирская область,5570,Северотатарское (Новосибирская область)
2475,1.0,Россия,50.0,Новосибирская область,4975,Северотатарское (Татарский район)
2476,1.0,Россия,50.0,Новосибирская область,4962,"Сергино (Новосибирская, Куйбышевский р)"
2477,1.0,Россия,50.0,Новосибирская область,5271,"Согорное (Новосибирская, Доволенский р)"
2478,1.0,Россия,50.0,Новосибирская область,3576,Сокур
2479,1.0,Россия,50.0,Новосибирская область,4646,Станционно-Ояшинский (Новосибирская обл)
2480,1.0,Россия,50.0,Новосибирская область,5000,"Степногутово (Новосибирская, Тогучинский"
2481,1.0,Россия,50.0,Новосибирская область,2111,Сузун
2482,1.0,Россия,50.0,Новосибирская область,5183,Сурково (Новосибирская область)
2483,1.0,Россия,50.0,Новосибирская область,3945,Табулга (Новосибирская область)
2484,1.0,Россия,50.0,Новосибирская область,1342,Татарск
2485,1.0,Россия,50.0,Новосибирская область,3157,Ташара
2486,1.0,Россия,50.0,Новосибирская область,2036,Тогучин
2487,1.0,Россия,50.0,Новосибирская область,3158,Тулинский
2488,1.0,Россия,50.0,Новосибирская область,2403,Убинское
2489,1.0,Россия,50.0,Новосибирская область,5561,Ужаниха (Новосибирская область)
2490,1.0,Россия,50.0,Новосибирская область,4988,Усть-Каменка (Новосибирская область)
2491,1.0,Россия,50.0,Новосибирская область,5299,Усть-Луковка (Новосибирская область)
2492,1.0,Россия,50.0,Новосибирская область,4726,Усть-Сумы (Новосибирская область)
2493,1.0,Россия,50.0,Новосибирская область,2469,Усть-Тарка
2494,1.0,Россия,50.0,Новосибирская область,4971,"Филошенка (Новосибирская, Венгеровский)"
2495,1.0,Россия,50.0,Новосибирская область,4442,"Хорошее (Новосибирская об, Карасукский)"
2496,1.0,Россия,50.0,Новосибирская область,5003,"Целинное (Новосибирская, Коченевский р)"
2497,1.0,Россия,50.0,Новосибирская область,1343,Чаны
2498,1.0,Россия,50.0,Новосибирская область,1339,Черепаново (Новосибирская область)
2499,1.0,Россия,50.0,Новосибирская область,4978,"Черновка (Новосибирская, Кыштовский р)"
2500,1.0,Россия,50.0,Новосибирская область,5573,Чернореченский (Новосибирская область)
2501,1.0,Россия,50.0,Новосибирская область,5185,Черный Мыс (Убинский район)
2502,1.0,Россия,50.0,Новосибирская область,3577,Чик
2503,1.0,Россия,50.0,Новосибирская область,2318,Чистоозерное
2504,1.0,Россия,50.0,Новосибирская область,2041,Чулым
2505,1.0,Россия,50.0,Новосибирская область,3159,Чумаково
2506,1.0,Россия,50.0,Новосибирская область,4999,"Шагалка (Новосибирская, Доволенский р)"
2507,1.0,Россия,50.0,Новосибирская область,5239,Шипицыно (Новосибирская область)
2508,1.0,Россия,50.0,Новосибирская область,4819,Шурыгино (Новосибирская область)
2509,1.0,Россия,50.0,Новосибирская область,4976,"Щеглово (Новосибирская, Чановский р)"
2510,1.0,Россия,50.0,Новосибирская область,3738,Элитный (Новосибирская обл.)
2511,1.0,Россия,50.0,Новосибирская область,5554,Янченково (Новосибирская область)
2512,1.0,Россия,50.0,Новосибирская область,5558,Ярково (Новосибирская область)
2513,1.0,Россия,50.0,Новосибирская область,4977,"Яркуль (Новосибирская, Усть-Татарский)"
2514,1.0,Россия,52.0,Омская область,17,Омск
2515,1.0,Россия,52.0,Омская область,1081,Азово
2516,1.0,Россия,52.0,Омская область,1083,Большеречье
2517,1.0,Россия,52.0,Омская область,2477,Большие Уки
2518,1.0,Россия,52.0,Омская область,4743,Верхний Карбуш (Омская область)
2519,1.0,Россия,52.0,Омская область,2401,Горьковское
2520,1.0,Россия,52.0,Омская область,2478,Знаменское (Омская область)
2521,1.0,Россия,52.0,Омская область,1078,Исилькуль
2522,1.0,Россия,52.0,Омская область,1076,Калачинск
2523,1.0,Россия,52.0,Омская область,2396,Колосовка
2524,1.0,Россия,52.0,Омская область,1082,Кормиловка
2525,1.0,Россия,52.0,Омская область,3600,Красноярка
2526,1.0,Россия,52.0,Омская область,2471,Красный Яр (Омская область)
2527,1.0,Россия,52.0,Омская область,2475,Крутинка
2528,1.0,Россия,52.0,Омская область,2479,Лузино
2529,1.0,Россия,52.0,Омская область,1086,Любинский
2530,1.0,Россия,52.0,Омская область,4164,"Мангут (Омская обл., Называевский район)"
2531,1.0,Россия,52.0,Омская область,2474,Марьяновка
2532,1.0,Россия,52.0,Омская область,4986,"Морозовка (Омская обл, Омский район)"
2533,1.0,Россия,52.0,Омская область,1085,Москаленки
2534,1.0,Россия,52.0,Омская область,1079,Муромцево
2535,1.0,Россия,52.0,Омская область,2470,Называевск
2536,1.0,Россия,52.0,Омская область,2400,Нижняя Омка
2537,1.0,Россия,52.0,Омская область,2402,Нововаршавка
2538,1.0,Россия,52.0,Омская область,3602,Новоомский
2539,1.0,Россия,52.0,Омская область,2870,Новотроицкое
2540,1.0,Россия,52.0,Омская область,2398,Одесское
2541,1.0,Россия,52.0,Омская область,2472,Оконешниково
2542,1.0,Россия,52.0,Омская область,4635,Омский (Омская область)
2543,1.0,Россия,52.0,Омская область,2476,Павлоградка
2544,1.0,Россия,52.0,Омская область,4538,Победа (Омская область)
2545,1.0,Россия,52.0,Омская область,1084,Полтавка
2546,1.0,Россия,52.0,Омская область,3601,Ростовка
2547,1.0,Россия,52.0,Омская область,2397,Русская Поляна
2548,1.0,Россия,52.0,Омская область,2399,Саргатское
2549,1.0,Россия,52.0,Омская область,2481,Седельниково
2550,1.0,Россия,52.0,Омская область,3744,Сухое (Омская обл.)
2551,1.0,Россия,52.0,Омская область,2394,Таврическое
2552,1.0,Россия,52.0,Омская область,1077,Тара
2553,1.0,Россия,52.0,Омская область,2393,Тевриз
2554,1.0,Россия,52.0,Омская область,2151,Тюкалинск
2555,1.0,Россия,52.0,Омская область,2395,Усть-Ишим
2556,1.0,Россия,52.0,Омская область,1080,Черлак
2557,1.0,Россия,52.0,Омская область,2473,Шербакуль
2558,1.0,Россия,53.0,Оренбургская область,47,Оренбург
2559,1.0,Россия,53.0,Оренбургская область,1350,Абдулино
2560,1.0,Россия,53.0,Оренбургская область,2052,Адамовка
2561,1.0,Россия,53.0,Оренбургская область,2482,Акбулак
2562,1.0,Россия,53.0,Оренбургская область,2598,Александровка (Оренбургская область)
2563,1.0,Россия,53.0,Оренбургская область,5522,Алексеевка (Сорочинский район)
2564,1.0,Россия,53.0,Оренбургская область,5507,Архангеловка (Оренбургский район)
2565,1.0,Россия,53.0,Оренбургская область,5551,Архиповка (Оренбургская область)
2566,1.0,Россия,53.0,Оренбургская область,2484,Асекеево
2567,1.0,Россия,53.0,Оренбургская область,5515,Беловка (Оренбургская область)
2568,1.0,Россия,53.0,Оренбургская область,2485,Беляевка
2569,1.0,Россия,53.0,Оренбургская область,5510,Бердянка (Оренбургская область)
2570,1.0,Россия,53.0,Оренбургская область,5492,Берестовка (Оренбургская область)
2571,1.0,Россия,53.0,Оренбургская область,3893,Благодарное (Тюльганский район)
2572,1.0,Россия,53.0,Оренбургская область,5498,Бобровка (Курманаевский район)
2573,1.0,Россия,53.0,Оренбургская область,5527,Богдановка (Оренбургская область)
2574,1.0,Россия,53.0,Оренбургская область,5466,Боевая Гора (Оренбургская область)
2575,1.0,Россия,53.0,Оренбургская область,5471,Большой Зайкин (Оренбургская область)
2576,1.0,Россия,53.0,Оренбургская область,5584,Броды (Оренбургская область)
2577,1.0,Россия,53.0,Оренбургская область,1349,Бугуруслан
2578,1.0,Россия,53.0,Оренбургская область,666,Бузулук
2579,1.0,Россия,53.0,Оренбургская область,5473,Васильевка (Абдулинский район)
2580,1.0,Россия,53.0,Оренбургская область,5528,Верхнебузулукский (Оренбургская область)
2581,1.0,Россия,53.0,Оренбургская область,5469,Верхнеигнашкино (Оренбургская область)
2582,1.0,Россия,53.0,Оренбургская область,5514,Верхние Чебеньки (Оренбургская область)
2583,1.0,Россия,53.0,Оренбургская область,5487,Веселый Первый (Оренбургская область)
2584,1.0,Россия,53.0,Оренбургская область,4001,"Весенний (Оренбургская обл, Оренбургский"
2585,1.0,Россия,53.0,Оренбургская область,5589,Второе Имангулово (Оренбургская область)
2586,1.0,Россия,53.0,Оренбургская область,5479,Высотный (Оренбургская область)
2587,1.0,Россия,53.0,Оренбургская область,5508,Вязовка (Оренбургский район)
2588,1.0,Россия,53.0,Оренбургская область,1611,Гай
2589,1.0,Россия,53.0,Оренбургская область,2486,Грачевка
2590,1.0,Россия,53.0,Оренбургская область,5467,Державино (Оренбургская область)
2591,1.0,Россия,53.0,Оренбургская область,2050,Домбаровский (Оренбургская область)
2592,1.0,Россия,53.0,Оренбургская область,5588,Дубровка (Оренбургская область)
2593,1.0,Россия,53.0,Оренбургская область,5482,Думино (Оренбургская область)
2594,1.0,Россия,53.0,Оренбургская область,5474,Емантаево (Оренбургская область)
2595,1.0,Россия,53.0,Оренбургская область,5524,Жидиловка (Оренбургская область)
2596,1.0,Россия,53.0,Оренбургская область,5585,Зеркло (Оренбургская область)
2597,1.0,Россия,53.0,Оренбургская область,5525,Злобинка (Оренбургская область)
2598,1.0,Россия,53.0,Оренбургская область,5587,Зобово (Оренбургская область)
2599,1.0,Россия,53.0,Оренбургская область,5505,Зубочистка Первая (Оренбургская область)
2600,1.0,Россия,53.0,Оренбургская область,5516,Ивановка (Оренбургская область)
2601,1.0,Россия,53.0,Оренбургская область,5121,Изобильное (Оренбургская область)
2602,1.0,Россия,53.0,Оренбургская область,2487,Илек
2603,1.0,Россия,53.0,Оренбургская область,4236,"Искра (Оренбургская обл., Бузулукский р)"
2604,1.0,Россия,53.0,Оренбургская область,5513,Каменка (Сакмарский район)
2605,1.0,Россия,53.0,Оренбургская область,5499,Каменная Сарма (Оренбургская область)
2606,1.0,Россия,53.0,Оренбургская область,5501,Кандауровка (Оренбургская область)
2607,1.0,Россия,53.0,Оренбургская область,5609,Караванный (Оренбургская область)
2608,1.0,Россия,53.0,Оренбургская область,4892,Каракудук (Оренбургская область)
2609,1.0,Россия,53.0,Оренбургская область,5486,Карповка (Акбулакский район)
2610,1.0,Россия,53.0,Оренбургская область,2049,Кваркено (Оренбургская область)
2611,1.0,Россия,53.0,Оренбургская область,5530,Кирсановка (Оренбургская область)
2612,1.0,Россия,53.0,Оренбургская область,5502,Ключи (Грачевский район)
2613,1.0,Россия,53.0,Оренбургская область,5531,Ковыляевка (Оренбургская область)
2614,1.0,Россия,53.0,Оренбургская область,5042,Колтубановский (Оренбургская область)
2615,1.0,Россия,53.0,Оренбургская область,4773,Комаровский (Оренбургская область)
2616,1.0,Россия,53.0,Оренбургская область,5590,Комиссарово (Оренбургская область)
2617,1.0,Россия,53.0,Оренбургская область,5500,Красная Слободка (Оренбургская область)
2618,1.0,Россия,53.0,Оренбургская область,3465,Краснохолм
2619,1.0,Россия,53.0,Оренбургская область,5550,Красный Коммунар (Оренбургская область)
2620,1.0,Россия,53.0,Оренбургская область,5517,Кристалка (Оренбургская область)
2621,1.0,Россия,53.0,Оренбургская область,1523,Кувандык
2622,1.0,Россия,53.0,Оренбургская область,5488,Кумакское (Оренбургская область)
2623,1.0,Россия,53.0,Оренбургская область,3533,Курманаевка
2624,1.0,Россия,53.0,Оренбургская область,5529,Любимовка (Оренбургская область)
2625,1.0,Россия,53.0,Оренбургская область,5533,Малая Ремизенка (Оренбургская область)
2626,1.0,Россия,53.0,Оренбургская область,5470,Малый Зайкин (Оренбургская область)
2627,1.0,Россия,53.0,Оренбургская область,5591,Марьевка (Оренбургская область)
2628,1.0,Россия,53.0,Оренбургская область,2488,Матвеевка
2629,1.0,Россия,53.0,Оренбургская область,5523,Медведка (Оренбургская область)
2630,1.0,Россия,53.0,Оренбургская область,1612,Медногорск
2631,1.0,Россия,53.0,Оренбургская область,5489,Михайловка (Соль-Илецкий район)
2632,1.0,Россия,53.0,Оренбургская область,5520,Михайловка Вторая (Оренбургская область)
2633,1.0,Россия,53.0,Оренбургская область,5526,Молодежный (Оренбургская область)
2634,1.0,Россия,53.0,Оренбургская область,5532,Невежкино (Оренбургская область)
2635,1.0,Россия,53.0,Оренбургская область,4775,Нежинка (Оренбургская область)
2636,1.0,Россия,53.0,Оренбургская область,5518,Нижнекристалка (Оренбургская область)
2637,1.0,Россия,53.0,Оренбургская область,5548,Нижнесакмарский (Оренбургская область)
2638,1.0,Россия,53.0,Оренбургская область,5477,Нижние Кузлы (Оренбургская область)
2639,1.0,Россия,53.0,Оренбургская область,5592,Нижний Гумбет (Оренбургская область)
2640,1.0,Россия,53.0,Оренбургская область,5050,Нижняя Павловка (Оренбургская область)
2641,1.0,Россия,53.0,Оренбургская область,5478,Новоаширово (Оренбургская область)
2642,1.0,Россия,53.0,Оренбургская область,5490,Новогригорьевка (Оренбургская область)
2643,1.0,Россия,53.0,Оренбургская область,5480,Новодомосейкино (Оренбургская область)
2644,1.0,Россия,53.0,Оренбургская область,5586,Новомусино (Оренбургская область)
2645,1.0,Россия,53.0,Оренбургская область,2002,Новоорск
2646,1.0,Россия,53.0,Оренбургская область,5491,Новопавловка (Оренбургская область)
2647,1.0,Россия,53.0,Оренбургская область,1353,Новосергиевка
2648,1.0,Россия,53.0,Оренбургская область,5475,Новотроевка (Оренбургская область)
2649,1.0,Россия,53.0,Оренбургская область,655,Новотроицк
2650,1.0,Россия,53.0,Оренбургская область,2489,Октябрьское (Оренбургская область)
2651,1.0,Россия,53.0,Оренбургская область,640,Орск
2652,1.0,Россия,53.0,Оренбургская область,5512,Первая Григорьевка (Оренбургская област)
2653,1.0,Россия,53.0,Оренбургская область,5521,Первокрасное (Оренбургская область)
2654,1.0,Россия,53.0,Оренбургская область,2047,Первомайский (Оренбургская область)
2655,1.0,Россия,53.0,Оренбургская область,2012,Переволоцкий
2656,1.0,Россия,53.0,Оренбургская область,5472,Петровка (Абдулинский район)
2657,1.0,Россия,53.0,Оренбургская область,2599,Плешаново
2658,1.0,Россия,53.0,Оренбургская область,3459,Подгородняя Покровка
2659,1.0,Россия,53.0,Оренбургская область,5481,Полибино (Оренбургская область)
2660,1.0,Россия,53.0,Оренбургская область,5476,Пономаревка (Оренбургская область)
2661,1.0,Россия,53.0,Оренбургская область,3839,Пригородный (Оренбургская область)
2662,1.0,Россия,53.0,Оренбургская область,5509,Пугачевский (Оренбургская область)
2663,1.0,Россия,53.0,Оренбургская область,5596,Репьевка (Оренбургская область)
2664,1.0,Россия,53.0,Оренбургская область,5504,Рубежинский (Оренбургская область)
2665,1.0,Россия,53.0,Оренбургская область,5465,Русскоигнашкино (Оренбургская область)
2666,1.0,Россия,53.0,Оренбургская область,5496,Рычковка (Оренбургская область)
2667,1.0,Россия,53.0,Оренбургская область,2490,Сакмара
2668,1.0,Россия,53.0,Оренбургская область,5483,Самаркино (Оренбургская область)
2669,1.0,Россия,53.0,Оренбургская область,5519,Сарабкино (Оренбургская область)
2670,1.0,Россия,53.0,Оренбургская область,2053,Саракташ
2671,1.0,Россия,53.0,Оренбургская область,2491,Северное
2672,1.0,Россия,53.0,Оренбургская область,5503,Семеновка (Курманаевский район)
2673,1.0,Россия,53.0,Оренбургская область,1352,Соль-Илецк
2674,1.0,Россия,53.0,Оренбургская область,1351,Сорочинск
2675,1.0,Россия,53.0,Оренбургская область,5484,Старокульшарипово (Оренбургская область)
2676,1.0,Россия,53.0,Оренбургская область,5506,Степановский (Оренбургская область)
2677,1.0,Россия,53.0,Оренбургская область,5494,Судьбодаровка (Оренбургская область)
2678,1.0,Россия,53.0,Оренбургская область,5497,Сухоречка (Бузулукский район)
2679,1.0,Россия,53.0,Оренбургская область,2492,Ташла
2680,1.0,Россия,53.0,Оренбургская область,2046,Тоцкое
2681,1.0,Россия,53.0,Оренбургская область,2493,Тоцкое Второе
2682,1.0,Россия,53.0,Оренбургская область,2483,Тюльган
2683,1.0,Россия,53.0,Оренбургская область,3841,Уральский (Оренбургская область)
2684,1.0,Россия,53.0,Оренбургская область,3972,Халилово (Оренбургская область)
2685,1.0,Россия,53.0,Оренбургская область,5593,Хортица (Оренбургская область)
2686,1.0,Россия,53.0,Оренбургская область,5485,Чапаево (Оренбургская область)
2687,1.0,Россия,53.0,Оренбургская область,5549,Чапаевское (Оренбургская область)
2688,1.0,Россия,53.0,Оренбургская область,5493,Черепаново (Оренбургская область)
2689,1.0,Россия,53.0,Оренбургская область,2494,Шарлык
2690,1.0,Россия,53.0,Оренбургская область,5468,Шахматовка (Оренбургская область)
2691,1.0,Россия,53.0,Оренбургская область,5511,Экспериментальный (Оренбургская область)
2692,1.0,Россия,53.0,Оренбургская область,2055,Энергетик
2693,1.0,Россия,53.0,Оренбургская область,4942,Южный Урал (Оренбургская область)
2694,1.0,Россия,53.0,Оренбургская область,5464,Юный (Оренбургская область)
2695,1.0,Россия,53.0,Оренбургская область,5495,Ясногорский (Оренбургская область)
2696,1.0,Россия,53.0,Оренбургская область,1695,Ясный
2697,1.0,Россия,54.0,Орловская область,34,Орел
2698,1.0,Россия,54.0,Орловская область,2994,Болхов
2699,1.0,Россия,54.0,Орловская область,1184,Верховье
2700,1.0,Россия,54.0,Орловская область,4125,Гать (Орловская область)
2701,1.0,Россия,54.0,Орловская область,2889,Глазуновка
2702,1.0,Россия,54.0,Орловская область,3096,Дмитровск
2703,1.0,Россия,54.0,Орловская область,3094,Долгое
2704,1.0,Россия,54.0,Орловская область,2891,Залегощь
2705,1.0,Россия,54.0,Орловская область,4589,"Зареченский (Орловская обл, Ливенский р)"
2706,1.0,Россия,54.0,Орловская область,3726,Звягинки (Орловская обл.)
2707,1.0,Россия,54.0,Орловская область,1185,Змиевка
2708,1.0,Россия,54.0,Орловская область,3095,Знаменка (Орловская область)
2709,1.0,Россия,54.0,Орловская область,5237,Калинино (Орловская область)
2710,1.0,Россия,54.0,Орловская область,4891,Колпна (Орловская область)
2711,1.0,Россия,54.0,Орловская область,3122,Корсаково
2712,1.0,Россия,54.0,Орловская область,3121,Красная Заря
2713,1.0,Россия,54.0,Орловская область,5236,Красниково (Знаменский район)
2714,1.0,Россия,54.0,Орловская область,2888,Кромы
2715,1.0,Россия,54.0,Орловская область,5231,Куликовский (Орловская область)
2716,1.0,Россия,54.0,Орловская область,896,Ливны
2717,1.0,Россия,54.0,Орловская область,5230,Малая Куликовка (Орловская область)
2718,1.0,Россия,54.0,Орловская область,2890,Малоархангельск
2719,1.0,Россия,54.0,Орловская область,1183,Мценск
2720,1.0,Россия,54.0,Орловская область,2892,Нарышкино
2721,1.0,Россия,54.0,Орловская область,5234,Новый Синец (Орловская область)
2722,1.0,Россия,54.0,Орловская область,4859,Отрадинское (Орловская область)
2723,1.0,Россия,54.0,Орловская область,4592,"Первый Воин (Орловская обл., Мценский р)"
2724,1.0,Россия,54.0,Орловская область,3662,Покровское (Орловская область)
2725,1.0,Россия,54.0,Орловская область,5233,Репнино (Орловская область)
2726,1.0,Россия,54.0,Орловская область,5235,Селихово (Знаменский район)
2727,1.0,Россия,54.0,Орловская область,3098,Тросна
2728,1.0,Россия,54.0,Орловская область,3097,Хомутово
2729,1.0,Россия,54.0,Орловская область,1186,Хотынец
2730,1.0,Россия,56.0,Пензенская область,401,Пенза
2731,1.0,Россия,56.0,Пензенская область,4210,Батрак (Пензенская область)
2732,1.0,Россия,56.0,Пензенская область,2048,Башмаково
2733,1.0,Россия,56.0,Пензенская область,3508,Беково
2734,1.0,Россия,56.0,Пензенская область,2839,Белинский
2735,1.0,Россия,56.0,Пензенская область,1291,Бессоновка
2736,1.0,Россия,56.0,Пензенская область,4923,Богословка (Пензенский район)
2737,1.0,Россия,56.0,Пензенская область,5333,Большой Вьяс (Пензенская область)
2738,1.0,Россия,56.0,Пензенская область,5265,"Васильевка (Пензенская, Бессоновский)"
2739,1.0,Россия,56.0,Пензенская область,2739,Городище (Пензенская обл.)
2740,1.0,Россия,56.0,Пензенская область,4836,Грабово (Пензенская область)
2741,1.0,Россия,56.0,Пензенская область,4922,"Евлашево (Пензенская об, Кузнецкий р)"
2742,1.0,Россия,56.0,Пензенская область,1289,Заречный (Пензенская область)
2743,1.0,Россия,56.0,Пензенская область,3813,Засечное (Пензенский район)
2744,1.0,Россия,56.0,Пензенская область,2835,Земетчино
2745,1.0,Россия,56.0,Пензенская область,4641,Золотаревка (Пензенская область)
2746,1.0,Россия,56.0,Пензенская область,4233,"Камайка (Пензенская обл., Пензенский р.)"
2747,1.0,Россия,56.0,Пензенская область,1290,Каменка (Пензенская обл.)
2748,1.0,Россия,56.0,Пензенская область,4919,"Кижеватово (Пензенская, Бессоновский р)"
2749,1.0,Россия,56.0,Пензенская область,2754,Колышлей
2750,1.0,Россия,56.0,Пензенская область,662,Кузнецк
2751,1.0,Россия,56.0,Пензенская область,5080,Ленино (Пензенский район)
2752,1.0,Россия,56.0,Пензенская область,3660,Лопатино (Пензенская обл.)
2753,1.0,Россия,56.0,Пензенская область,2740,Лунино
2754,1.0,Россия,56.0,Пензенская область,4949,Махалино (Пензенская область)
2755,1.0,Россия,56.0,Пензенская область,4940,Мичуринский (Пензенская область)
2756,1.0,Россия,56.0,Пензенская область,3125,Мокшан
2757,1.0,Россия,56.0,Пензенская область,4458,"Наровчат (Пензенская об, Наровчатский р)"
2758,1.0,Россия,56.0,Пензенская область,1294,Нижний Ломов
2759,1.0,Россия,56.0,Пензенская область,1293,Никольск (Пензенская область)
2760,1.0,Россия,56.0,Пензенская область,3082,Пачелма
2761,1.0,Россия,56.0,Пензенская область,4954,Поим (Пензенская область)
2762,1.0,Россия,56.0,Пензенская область,4921,"Поселки (Пензенская об, Кузнецкий р)"
2763,1.0,Россия,56.0,Пензенская область,3453,Русский Камешкир
2764,1.0,Россия,56.0,Пензенская область,4011,Саловка (Пензенская область)
2765,1.0,Россия,56.0,Пензенская область,1292,Сердобск
2766,1.0,Россия,56.0,Пензенская область,2058,Спасск
2767,1.0,Россия,56.0,Пензенская область,3454,Средняя Елюзань
2768,1.0,Россия,56.0,Пензенская область,3461,Сурск
2769,1.0,Россия,56.0,Пензенская область,3507,Тамала
2770,1.0,Россия,56.0,Пензенская область,4944,Ухтинка (Пензенская область)
2771,1.0,Россия,56.0,Пензенская область,5087,"Чаадаевка (Пензенская, Городищенский р)"
2772,1.0,Россия,56.0,Пензенская область,2840,Чемодановка
2773,1.0,Россия,56.0,Пензенская область,2836,Шемышейка
2774,1.0,Россия,57.0,Пермский край,119,Пермь
2775,1.0,Россия,57.0,Пермский край,1775,Александровск
2776,1.0,Россия,57.0,Пермский край,5276,Ашап (Пермский край)
2777,1.0,Россия,57.0,Пермский край,2329,Барда (Пермский край)
2778,1.0,Россия,57.0,Пермский край,4680,Белоево (Пермский край)
2779,1.0,Россия,57.0,Пермский край,646,Березники
2780,1.0,Россия,57.0,Пермский край,3616,Бершеть
2781,1.0,Россия,57.0,Пермский край,4399,Большие Кусты (Пермский край)
2782,1.0,Россия,57.0,Пермский край,5263,"Бым (Пермский край, Кунгурский район)"
2783,1.0,Россия,57.0,Пермский край,1296,Верещагино
2784,1.0,Россия,57.0,Пермский край,4122,Верхнечусовские Городки
2785,1.0,Россия,57.0,Пермский край,4368,"Вильгорт (Пермский край, Чердынский р.)"
2786,1.0,Россия,57.0,Пермский край,3587,Гамово (Пермский край)
2787,1.0,Россия,57.0,Пермский край,2172,Горнозаводск
2788,1.0,Россия,57.0,Пермский край,2171,Гремячинск
2789,1.0,Россия,57.0,Пермский край,1837,Губаха
2790,1.0,Россия,57.0,Пермский край,1295,Добрянка
2791,1.0,Россия,57.0,Пермский край,3588,Звёздный (Пермский край)
2792,1.0,Россия,57.0,Пермский край,5264,"Зуята (Пермский край, Кунгурский район)"
2793,1.0,Россия,57.0,Пермский край,5328,Зюкайка (Пермский край)
2794,1.0,Россия,57.0,Пермский край,2731,Ильинский (Пермский край)
2795,1.0,Россия,57.0,Пермский край,3659,Карагай
2796,1.0,Россия,57.0,Пермский край,1840,Кизел
2797,1.0,Россия,57.0,Пермский край,3549,Кондратово (Пермский край)
2798,1.0,Россия,57.0,Пермский край,2730,Красновишерск
2799,1.0,Россия,57.0,Пермский край,1301,Краснокамск
2800,1.0,Россия,57.0,Пермский край,406,Кудымкар
2801,1.0,Россия,57.0,Пермский край,3645,Куеда
2802,1.0,Россия,57.0,Пермский край,3617,Кукуштан
2803,1.0,Россия,57.0,Пермский край,3543,Култаево
2804,1.0,Россия,57.0,Пермский край,669,Кунгур
2805,1.0,Россия,57.0,Пермский край,4823,Курашим (Пермский край)
2806,1.0,Россия,57.0,Пермский край,5033,"Кын (Пермский край, район Лысьева)"
2807,1.0,Россия,57.0,Пермский край,3557,Лобаново (Пермский край)
2808,1.0,Россия,57.0,Пермский край,670,Лысьва
2809,1.0,Россия,57.0,Пермский край,3589,Майский (Пермский край)
2810,1.0,Россия,57.0,Пермский край,5275,Малый Ашап (Пермский край)
2811,1.0,Россия,57.0,Пермский край,3724,Мартьяново (Пермский район)
2812,1.0,Россия,57.0,Пермский край,4603,"Мокино (Пермский край, Пермский район)"
2813,1.0,Россия,57.0,Пермский край,4614,"Неволино (Пермский край, Кунгурский р-н)"
2814,1.0,Россия,57.0,Пермский край,5132,Нижние Муллы (Пермский край)
2815,1.0,Россия,57.0,Пермский край,5351,Нижний Пальник (Пермский край)
2816,1.0,Россия,57.0,Пермский край,3558,Новоильинский (Пермский край)
2817,1.0,Россия,57.0,Пермский край,5063,Новоселы (Пермский край)
2818,1.0,Россия,57.0,Пермский край,4529,Новый (Пермский край)
2819,1.0,Россия,57.0,Пермский край,1921,Нытва
2820,1.0,Россия,57.0,Пермский край,2733,Октябрьский (Пермский край)
2821,1.0,Россия,57.0,Пермский край,1299,Орда
2822,1.0,Россия,57.0,Пермский край,1486,Оса
2823,1.0,Россия,57.0,Пермский край,2729,Оханск
2824,1.0,Россия,57.0,Пермский край,1298,Очер
2825,1.0,Россия,57.0,Пермский край,5384,"Пальники (Пермский край, Добрянский р-н)"
2826,1.0,Россия,57.0,Пермский край,4640,"Песьянка (Пермский край, Пермский р-н)"
2827,1.0,Россия,57.0,Пермский край,5278,Петропавловск (Пермский край)
2828,1.0,Россия,57.0,Пермский край,5277,Поедуги (Пермский край)
2829,1.0,Россия,57.0,Пермский край,2734,Полазна
2830,1.0,Россия,57.0,Пермский край,4623,Половодово (Пермский край)
2831,1.0,Россия,57.0,Пермский край,3971,Прикамский
2832,1.0,Россия,57.0,Пермский край,4327,Протасы (Пермский край)
2833,1.0,Россия,57.0,Пермский край,4247,"Сараны (Пермский край, Горнозаводский р)"
2834,1.0,Россия,57.0,Пермский край,5262,"Сарс (Пермский край, Октябрьский район)"
2835,1.0,Россия,57.0,Пермский край,1297,Светлый (Пермская область)
2836,1.0,Россия,57.0,Пермский край,4628,"Скобелевка (Пермский край, Пермский р.)"
2837,1.0,Россия,57.0,Пермский край,657,Соликамск
2838,1.0,Россия,57.0,Пермский край,2732,Суксун
2839,1.0,Россия,57.0,Пермский край,3545,Сылва (Пермский край)
2840,1.0,Россия,57.0,Пермский край,4085,Теплая Гора
2841,1.0,Россия,57.0,Пермский край,5678,Тохтуева (Пермский край)
